Year,Area,Total Bathrooms,Bedrooms,Curr List Price,Number of Offers,Selling Price
2015,210,2,3,649000,2,"630,000"
2015,210,2,3,769000,2,"735,500"
2015,210,2,3,699000,2,"700,000"
2015,210,2,3,699000,2,"705,000"
2015,210,2,3,849950,2,"866,000"
2015,210,2,3,775000,2,"780,000"
2015,210,2,3,899000,2,"927,485"
2015,210,2,3,829000,2,"890,000"
2015,210,2,3,800000,2,"845,000"
2015,210,2,3,699000,2,"705,000"
2015,210,2,3,639000,2,"668,000"
2015,210,2,3,789000,2,"765,000"
2015,210,2,3,869000,2,"845,000"
2015,210,2,3,799000,2,"810,000"
2015,210,2,3,709000,2,"725,000"
2015,210,2,3,759000,2,"749,000"
2015,210,2,3,979000,2,"1,051,900"
2015,210,2,3,985000,2,"998,000"
2015,210,2,3,949000,2,"949,000"
2015,210,2,3,929000,2,"987,000"
2015,210,2,3,665000,2,"665,000"
2015,210,2,3,795000,2,"805,000"
2015,210,2,3,1025000,2,"975,000"
2015,210,2,3,1395000,2,"1,500,000"
2015,210,2,3,729500,2,"760,000"
2015,210,2,3,665000,2,"645,000"
2015,210,3,3,974375,2,"974,375"
2015,210,3,3,1249000,2,"1,306,000"
2015,210,3,3,999996,2,"1,050,000"
2015,210,3,3,879000,2,"939,000"
2015,210,3,3,725000,2,"750,000"
2015,210,3,3,860000,2,"906,312"
2015,210,3,3,895000,2,"975,000"
2015,210,3,3,1400000,2,"1,400,000"
2015,210,3,3,1299000,2,"1,166,000"
2015,210,3,3,1229000,2,"1,295,000"
2015,210,3,3,699000,2,"665,000"
2015,210,3,3,975000,2,"961,250"
2015,210,3,3,1549000,2,"1,547,000"
2015,210,3,3,1220000,2,"1,200,000"
2015,210,3,3,1295000,2,"1,358,000"
2015,210,4,3,1600000,2,"1,610,000"
2015,210,2,4,750000,2,"800,000"
2015,210,2,4,1000000,2,"1,025,000"
2015,210,2,4,749000,2,"749,000"
2015,210,2,4,1149000,2,"1,171,000"
2015,210,2,4,1280000,2,"1,400,000"
2015,210,2,4,799000,2,"825,000"
2015,210,2,4,709000,2,"704,500"
2015,210,2,4,985000,2,"1,079,000"
2015,210,2,4,899500,2,"895,000"
2015,210,2,4,795000,2,"837,500"
2015,210,2,4,725000,2,"731,000"
2015,210,2,4,575000,2,"625,000"
2015,210,3,4,859000,2,"898,000"
2015,210,3,4,2325000,2,"2,400,000"
2015,210,3,4,1375000,2,"1,295,000"
2015,210,3,4,1850000,2,"1,875,000"
2015,210,3,4,1195000,2,"1,260,000"
2015,210,3,4,1449000,2,"1,350,000"
2015,210,3,4,998000,2,"1,077,000"
2015,210,3,4,1525000,2,"1,480,000"
2015,210,3,4,1349000,2,"1,340,000"
2015,210,3,4,1098000,2,"1,200,000"
2015,210,3,4,1075000,2,"1,073,000"
2015,210,3,4,1249000,2,"1,350,000"
2015,210,3,4,1349000,2,"1,416,450"
2015,210,3,4,799000,2,"830,000"
2015,210,3,4,1599000,2,"1,575,000"
2015,210,3,4,1275000,2,"1,400,000"
2015,210,3,4,949000,2,"1,030,000"
2015,210,4,4,2995000,2,"3,030,000"
2015,210,2,5,1350000,2,"1,375,000"
2015,210,3,5,1175000,2,"1,205,000"
2015,210,5,5,2145000,2,"2,140,000"
2015,210,4,6,1350000,2,"1,201,000"
2015,210,1,2,599000,3,"600,000"
2015,210,1,2,725000,3,"812,000"
2015,210,1,2,720000,3,"775,000"
2015,210,2,2,725000,3,"717,000"
2015,210,2,2,599000,3,"599,000"
2015,210,3,2,739900,3,"760,000"
2015,210,1,3,699000,3,"704,000"
2015,210,1,3,850000,3,"975,000"
2015,210,1,3,649000,3,"691,000"
2015,210,2,3,599000,3,"593,000"
2015,210,2,3,795000,3,"813,000"
2015,210,2,3,699000,3,"707,500"
2015,210,2,3,800000,3,"850,000"
2015,210,2,3,849000,3,"877,000"
2015,210,2,3,989000,3,"970,000"
2015,210,2,3,879000,3,"925,000"
2015,210,2,3,870000,3,"1,000,000"
2015,210,2,3,575000,3,"575,000"
2015,210,2,3,899000,3,"890,000"
2015,210,2,3,920000,3,"947,000"
2015,210,2,3,799000,3,"879,000"
2015,210,2,3,650000,3,"610,000"
2015,210,2,3,1018688,3,"1,110,283"
2015,210,2,3,798000,3,"813,960"
2015,210,2,3,1100000,3,"1,000,000"
2015,210,3,3,1370000,3,"1,370,000"
2015,210,3,3,798000,3,"825,000"
2015,210,3,3,865000,3,"904,300"
2015,210,2,4,619000,3,"611,000"
2015,210,2,4,799000,3,"815,000"
2015,210,2,4,1195000,3,"1,255,000"
2015,210,2,4,950000,3,"1,035,000"
2015,210,2,4,899000,3,"965,000"
2015,210,2,4,678000,3,"752,000"
2015,210,2,4,925000,3,"980,500"
2015,210,2,4,895000,3,"1,060,000"
2015,210,2,4,1675000,3,"1,545,800"
2015,210,2,4,1249000,3,"1,310,000"
2015,210,2,4,899000,3,"1,070,000"
2015,210,3,4,1595000,3,"1,601,000"
2015,210,3,4,999000,3,"1,030,000"
2015,210,3,4,885000,3,"900,000"
2015,210,3,4,1395000,3,"1,480,000"
2015,210,3,4,735000,3,"660,000"
2015,210,3,4,799000,3,"828,888"
2015,210,3,4,1499000,3,"1,440,000"
2015,210,3,4,1049000,3,"1,000,000"
2015,210,3,4,979000,3,"979,000"
2015,210,3,4,898000,3,"950,000"
2015,210,3,4,999000,3,"1,165,000"
2015,210,4,4,1248000,3,"1,245,000"
2015,210,4,4,929000,3,"980,000"
2015,210,4,4,2493000,3,"2,579,182"
2015,210,4,4,1100000,3,"1,259,000"
2015,210,4,4,1395000,3,"1,375,000"
2015,210,3,5,1195000,3,"1,250,000"
2015,210,3,5,795000,3,"900,000"
2015,210,3,5,1425000,3,"1,500,000"
2015,210,3,5,1100000,3,"1,150,000"
2015,210,4,5,2295000,3,"2,375,000"
2015,210,1,2,650000,4,"660,000"
2015,210,1,2,749000,4,"825,000"
2015,210,1,2,599000,4,"600,000"
2015,210,1,2,895000,4,"975,000"
2015,210,2,2,735000,4,"761,000"
2015,210,2,2,869000,4,"925,000"
2015,210,1,3,650000,4,"700,000"
2015,210,2,3,896000,4,"906,000"
2015,210,2,3,965000,4,"1,110,000"
2015,210,2,3,759000,4,"819,000"
2015,210,2,3,995000,4,"980,000"
2015,210,2,3,1149000,4,"1,290,000"
2015,210,2,3,1395000,4,"1,495,000"
2015,210,2,3,649000,4,"710,225"
2015,210,2,3,1195000,4,"1,250,000"
2015,210,2,3,599000,4,"580,000"
2015,210,3,3,1279000,4,"1,425,000"
2015,210,3,3,975000,4,"993,750"
2015,210,4,3,1290000,4,"1,440,000"
2015,210,2,4,500000,4,"540,000"
2015,210,2,4,997000,4,"1,015,000"
2015,210,2,4,1095000,4,"1,180,000"
2015,210,2,4,1425000,4,"1,400,000"
2015,210,2,4,795000,4,"857,500"
2015,210,2,4,1129000,4,"1,220,000"
2015,210,3,4,1299000,4,"1,216,000"
2015,210,3,4,1450000,4,"1,510,000"
2015,210,3,4,875000,4,"940,000"
2015,210,3,4,1600000,4,"1,685,000"
2015,210,3,4,1299000,4,"1,355,000"
2015,210,3,4,889000,4,"965,000"
2015,210,3,4,1125000,4,"1,200,000"
2015,210,3,5,1200000,4,"1,340,000"
2015,210,1,2,669000,5,"756,000"
2015,210,1,2,699000,5,"780,000"
2015,210,1,3,645000,5,"690,000"
2015,210,1,3,649000,5,"708,000"
2015,210,2,3,624000,5,"624,000"
2015,210,2,3,895000,5,"940,000"
2015,210,2,3,765000,5,"805,000"
2015,210,2,3,685000,5,"735,000"
2015,210,2,3,879000,5,"950,000"
2015,210,2,3,1350000,5,"1,650,000"
2015,210,2,3,865000,5,"950,000"
2015,210,2,3,769000,5,"875,900"
2015,210,2,3,855000,5,"976,000"
2015,210,2,3,899000,5,"1,004,000"
2015,210,2,3,790000,5,"900,000"
2015,210,2,3,875000,5,"905,000"
2015,210,3,3,825000,5,"865,000"
2015,210,3,3,1250000,5,"1,350,000"
2015,210,3,3,1089000,5,"1,185,000"
2015,210,2,4,775000,5,"720,000"
2015,210,2,4,799000,5,"859,000"
2015,210,2,4,895000,5,"980,000"
2015,210,3,4,995000,5,"1,200,000"
2015,210,3,4,1088000,5,"1,250,001"
2015,210,3,4,995000,5,"1,065,000"
2015,210,3,4,995000,5,"1,150,000"
2015,210,4,5,2295000,5,"2,321,000"
2015,210,1,2,252843,6,"252,843"
2015,210,2,2,725000,6,"777,000"
2015,210,2,2,595000,6,"635,000"
2015,210,2,3,699000,6,"650,000"
2015,210,2,3,835000,6,"901,000"
2015,210,2,3,1079000,6,"1,226,000"
2015,210,2,3,1049000,6,"1,170,000"
2015,210,2,3,995000,6,"1,155,000"
2015,210,2,3,998000,6,"1,140,000"
2015,210,2,3,699000,6,"771,475"
2015,210,2,4,1095000,6,"1,173,000"
2015,210,2,4,899000,6,"972,500"
2015,210,3,4,1100000,6,"1,257,000"
2015,210,1,2,649000,7,"703,000"
2015,210,2,3,599000,7,"635,000"
2015,210,2,3,619000,7,"706,000"
2015,210,3,3,995000,7,"1,130,000"
2015,210,2,4,695000,7,"785,000"
2015,210,3,4,645000,7,"675,000"
2015,210,2,2,679000,8,"590,000"
2015,210,1,3,625000,8,"675,000"
2015,210,2,3,935000,8,"1,093,000"
2015,210,2,4,1095000,8,"1,300,000"
2015,210,3,4,875000,8,"966,000"
2015,210,3,4,1195000,8,"1,430,000"
2015,210,2,2,995000,9,"1,413,000"
2015,210,2,3,699000,9,"729,000"
2015,210,2,4,775000,9,"925,000"
2015,210,2,3,425000,10,"532,500"
2015,210,2,3,735000,10,"875,000"
2015,210,2,4,985000,11,"1,230,000"
2015,210,2,3,889000,12,"985,000"
2015,210,2,3,675000,12,"750,000"
2015,210,2,3,885000,18,"1,027,000"
2015,220,1,2,899000,2,"980,000"
2015,220,3,2,1390000,2,"1,490,000"
2015,220,2,3,1575000,2,"1,575,000"
2015,220,2,3,1395000,2,"1,425,000"
2015,220,3,3,2250000,2,"2,125,000"
2015,220,3,3,2999000,2,"3,400,000"
2015,220,2,4,599000,2,"555,000"
2015,220,3,4,2995000,2,"2,925,000"
2015,220,3,4,1999000,2,"2,150,000"
2015,220,5,5,2200000,2,"2,200,000"
2015,220,5,6,2950000,2,"2,750,000"
2015,220,1,2,727000,3,"700,000"
2015,220,2,3,1237888,3,"1,240,000"
2015,220,3,3,1180000,3,"1,197,250"
2015,220,3,3,1750000,3,"2,010,000"
2015,220,4,3,2095000,3,"2,300,000"
2015,220,3,5,2795000,3,"2,900,000"
2015,220,3,2,1499000,4,"1,700,000"
2015,220,2,3,1495000,4,"1,725,000"
2015,220,2,3,1095000,4,"1,225,000"
2015,220,2,3,1595000,4,"1,725,000"
2015,220,3,3,1995000,5,"2,300,000"
2015,220,3,3,1425000,8,"1,670,000"
2015,220,2,2,1099000,12,"2,000,000"
2015,220,2,3,1200000,14,"1,500,000"
2015,230,1,1,890000,2,"890,000"
2015,230,3,2,1895000,2,"1,900,000"
2015,230,2,3,1525250,2,"1,475,000"
2015,230,2,3,2175000,2,"2,037,750"
2015,230,2,3,2600000,2,"2,600,000"
2015,230,2,3,1500000,3,"1,525,000"
2015,240,2,3,2250000,2,"2,250,000"
2015,240,2,3,1850000,2,"1,750,000"
2015,240,2,4,1850000,2,"1,950,000"
2015,240,2,4,1569000,2,"1,550,000"
2015,240,3,4,2149000,2,"2,200,000"
2015,240,4,4,3495000,2,"3,515,000"
2015,240,4,4,3595000,2,"3,861,000"
2015,240,4,4,4000000,2,"3,850,000"
2015,240,3,5,3188000,2,"3,112,800"
2015,240,4,5,3375000,2,"3,200,000"
2015,240,6,5,2595000,2,"2,850,000"
2015,240,6,6,3695000,2,"3,695,000"
2015,240,1,3,1200000,3,"1,300,000"
2015,240,1,3,1149000,3,"1,325,000"
2015,240,2,3,1299000,3,"1,235,000"
2015,240,3,3,2425000,3,"2,387,500"
2015,240,3,3,1495000,3,"1,655,000"
2015,240,3,3,2395000,3,"2,375,000"
2015,240,3,3,2495000,3,"2,800,000"
2015,240,3,4,2362000,3,"2,275,000"
2015,240,3,4,2345000,3,"2,267,000"
2015,240,3,4,3595000,3,"3,560,000"
2015,240,3,4,1995000,3,"2,150,000"
2015,240,4,5,2395000,3,"2,345,000"
2015,240,4,5,2500000,3,"2,750,000"
2015,240,6,5,4490000,3,"4,200,000"
2015,240,2,3,1695000,4,"1,880,000"
